,nb_id,repo_id,has_author,jupyter_prop,output_cell_prop,num_contrib,image_prop,is_education,has_comments,num_commits,non_exec_prop,exec_inorder,exec_skips,has_error,has_export,num_functions,has_test,has_param,has_reqtext,num_stars
79,106,165198456,False,0.9309105542141926,0.3636363636363637,1.0,0.0,True,True,3.0,0.5454545454545454,0.75,4.5,False,False,2.0,False,False,False,1.0
81,108,165197188,False,1.0,0.56,1.0,0.0,True,True,1.0,0.0,1.0,1.9130434782608696,False,False,6.0,False,False,False,1.0
88,116,165201963,False,1.0,0.6666666666666666,1.0,0.1875,True,True,1.0,0.04166666666666666,1.0,1.2272727272727273,False,False,8.0,False,False,False,0.0
89,117,165200414,False,1.0,0.0,1.0,0.0,True,True,1.0,1.0,1.0,0.0,False,True,0.0,False,False,False,0.0
92,120,165200582,False,1.0,0.5454545454545454,0.0,0.8333333333333334,False,True,2.0,0.0,1.0,1.2222222222222223,False,True,0.0,False,False,False,0.0
95,123,165202476,False,1.0,0.4791666666666667,1.0,0.13043478260869565,True,True,1.0,1.0,1.0,0.0,False,True,27.0,False,False,False,0.0
98,126,165196460,False,0.9672154317139592,0.9375,1.0,0.0,False,True,1.0,0.0,1.0,1.7096774193548387,False,False,0.0,False,False,False,0.0
114,142,165198342,False,0.9396148996086272,0.7777777777777778,1.0,0.7428571428571429,True,True,6.0,0.0,1.0,1.1162790697674418,False,False,0.0,False,False,False,0.0
115,143,165199451,False,0.8978268660606653,0.25,1.0,0.0,True,True,1.0,0.25,0.5,3.5,False,True,2.0,False,False,False,0.0
118,146,165198613,False,1.0,0.7727272727272727,1.0,0.4117647058823529,False,True,1.0,0.0,1.0,3.0,False,False,0.0,False,False,False,0.0
120,148,165202414,False,1.0,1.0,1.0,0.7777777777777778,False,True,1.0,0.0,1.0,1.75,False,False,0.0,False,False,False,0.0
123,151,165198126,False,1.0,0.8181818181818182,1.0,1.0,True,True,3.0,0.0,0.8888888888888888,2.555555555555556,False,False,0.0,False,False,False,0.0
132,160,165197159,False,1.0,0.7142857142857143,1.0,0.28,False,True,1.0,0.0,0.8787878787878788,3.121212121212121,False,False,0.0,False,False,False,0.0
138,166,165197278,False,1.0,0.6,1.0,0.25,False,True,1.0,0.4,0.9090909090909092,6.2727272727272725,False,True,0.0,False,False,False,0.0
168,198,165206909,False,0.979395559059306,0.4827586206896552,1.0,0.9285714285714286,True,True,1.0,0.0,1.0,1.3333333333333333,False,False,7.0,False,False,False,139.0
192,224,165207856,False,1.0,0.0,2.0,0.0,True,False,3.0,0.2,1.0,0.0,False,False,0.0,False,False,False,7.0
198,230,165204616,False,0.9597880479748622,0.4,1.0,0.8333333333333334,False,True,1.0,0.0,1.0,1.5384615384615383,False,False,4.0,False,False,False,7.0
203,235,165207685,False,1.0,0.0,0.0,0.0,True,False,1.0,0.0,1.0,0.0,False,False,0.0,False,False,False,1.0
213,247,165211868,False,0.9978587388811136,0.38461538461538464,1.0,0.4222222222222222,False,True,1.0,0.0,1.0,1.0,False,False,0.0,False,False,False,0.0
244,278,165204691,False,0.989940449996676,0.14285714285714285,1.0,0.0,True,True,1.0,0.2857142857142857,1.0,1.25,False,False,0.0,False,False,False,1.0
252,286,165212274,False,1.0,0.6,1.0,0.3333333333333333,True,True,1.0,0.0,1.0,1.0,False,False,11.0,False,False,False,1.0
253,287,165205913,False,1.0,0.4871794871794872,0.0,0.4736842105263158,True,True,1.0,0.0,1.0,1.3333333333333333,False,True,0.0,False,False,False,1.0
262,296,165210812,False,1.0,0.5238095238095238,1.0,0.0,False,True,1.0,1.0,1.0,0.0,False,True,1.0,False,False,False,1.0
264,298,165211890,False,1.0,0.25882352941176473,0.0,0.3181818181818182,False,True,1.0,0.0,0.9705882352941176,3.8235294117647056,True,True,5.0,False,False,False,0.0
274,308,165205866,False,0.9979248149669508,0.0,1.0,0.0,True,True,1.0,1.0,1.0,0.0,False,False,9.0,False,False,False,0.0
340,376,165207372,False,0.9895072238704978,0.5714285714285714,1.0,0.25,False,True,1.0,0.0,1.0,1.2,False,False,0.0,False,False,False,0.0
374,410,165204037,False,0.994880815087076,0.4044943820224719,1.0,0.3611111111111111,True,True,4.0,0.0,0.9318181818181818,3.704545454545455,False,False,11.0,False,False,False,0.0
392,428,165207966,False,1.0,0.7692307692307693,1.0,0.2,False,False,1.0,0.0,1.0,1.0,False,False,0.0,False,False,False,0.0
393,429,165205681,False,0.9770658338137505,0.6851851851851852,1.0,0.32432432432432434,True,True,0.0,0.0,0.8653846153846154,10.576923076923077,True,False,21.0,True,False,False,0.0
426,463,165208407,False,0.9593675036029536,0.4117647058823529,1.0,0.21428571428571427,True,True,1.0,0.0,0.85,38.2,False,True,7.0,False,False,False,0.0
437,475,165211401,False,0.9726026475358536,0.1875,1.0,0.0,False,True,1.0,0.125,0.8,2.8,True,True,15.0,False,False,False,0.0
451,489,165208259,False,1.0,0.6428571428571429,1.0,0.2222222222222222,True,True,2.0,0.0,0.9166666666666666,1.6666666666666667,False,False,3.0,True,False,False,0.0
457,495,165205384,False,1.0,0.5151515151515151,0.0,0.05882352941176471,False,True,4.0,0.0,0.9032258064516128,5.548387096774193,False,True,2.0,False,False,False,0.0
473,511,165215714,False,0.9852961577866192,0.7142857142857143,1.0,0.85,False,True,1.0,0.0,0.9166666666666666,41.833333333333336,True,False,0.0,False,False,False,1.0
474,512,165215476,False,1.0,0.9487179487179488,1.0,0.2972972972972973,True,True,1.0,0.0,0.9473684210526316,3.2894736842105265,False,False,0.0,False,False,False,1.0
476,514,165220095,False,1.0,0.4084507042253521,1.0,0.13793103448275862,False,True,1.0,1.0,1.0,0.0,False,False,4.0,False,False,False,1.0
486,524,165213861,False,0.9538668284977756,0.6862745098039216,1.0,0.8285714285714286,False,True,1.0,0.0,0.7959183673469388,32.714285714285715,False,False,9.0,False,False,False,1.0
487,525,165221517,False,1.0,0.3469387755102041,1.0,0.0,True,True,1.0,0.6122448979591837,0.8333333333333334,8.472222222222221,True,False,2.0,False,False,False,1.0
488,526,165218040,False,1.0,0.9052631578947368,0.0,0.313953488372093,True,True,1.0,0.0,1.0,1.0,True,False,0.0,False,False,False,1.0
492,531,165212759,False,0.9955252654698408,0.8823529411764706,0.0,0.4,False,True,1.0,0.0,0.5625,40.3125,True,True,14.0,False,False,False,1.0
500,539,165218946,False,1.0,0.25,1.0,0.3333333333333333,True,False,1.0,0.0,0.9090909090909092,2.5454545454545454,False,False,8.0,False,False,False,0.0
505,545,165220518,False,1.0,0.8172043010752689,1.0,0.0,True,True,1.0,0.13978494623655913,0.9090909090909092,5.6103896103896105,True,False,2.0,False,False,False,0.0
506,546,165221515,False,1.0,0.0,1.0,0.0,True,True,1.0,0.972972972972973,1.0,0.0,False,True,12.0,False,False,False,0.0
508,548,165217230,False,0.9858282142472248,0.7578947368421053,1.0,0.0,False,True,9.0,0.0,0.8478260869565217,9.880434782608695,True,False,1.0,False,True,False,0.0
517,559,165213748,False,1.0,0.0,1.0,0.0,True,True,3.0,1.0,1.0,0.0,False,False,4.0,False,False,False,0.0
533,576,165219632,False,0.9952063341023546,0.8181818181818182,1.0,0.0,True,True,1.0,0.0,0.7777777777777778,3.111111111111111,True,False,11.0,False,False,False,0.0
536,579,165218087,False,0.9985153795341244,0.14285714285714285,1.0,0.0,True,False,1.0,0.8571428571428571,1.0,0.0,False,False,0.0,False,False,False,0.0
561,604,165214064,False,1.0,0.03225806451612903,1.0,0.0,False,True,1.0,0.03225806451612903,1.0,1.0,True,True,10.0,False,False,False,0.0
562,605,165216800,False,0.9986283584479424,0.6309523809523809,1.0,0.37735849056603776,True,True,2.0,0.011904761904761904,0.9634146341463414,3.5121951219512195,False,False,3.0,False,False,False,0.0
564,607,165218145,False,0.9911020420509744,0.5223880597014925,1.0,0.11428571428571427,True,True,1.0,0.022388059701492536,0.7876106194690266,33.079646017699105,True,True,13.0,False,False,False,0.0
573,617,165219518,False,0.965725189360919,0.6086956521739131,1.0,0.5,False,True,1.0,1.0,1.0,0.0,False,True,10.0,False,False,False,0.0
575,619,165220711,False,1.0,0.6170212765957447,1.0,0.0,True,True,1.0,0.10638297872340426,0.951219512195122,3.2926829268292686,False,True,19.0,False,False,False,0.0
579,623,165225230,False,1.0,0.5490196078431373,1.0,0.19642857142857145,True,True,1.0,0.04901960784313725,1.0,1.0210526315789474,True,False,13.0,True,False,False,2.0
581,625,165223479,False,0.9988533043646984,0.42857142857142855,1.0,0.6296296296296297,True,True,1.0,0.1111111111111111,0.7872340425531915,9.553191489361698,True,True,6.0,False,True,False,1.0
587,631,165223817,False,1.0,0.75,0.0,0.5,False,True,4.0,0.0,0.8333333333333334,1.6666666666666667,False,False,13.0,False,False,False,1.0
589,633,165228179,False,0.8356019018033933,0.03125,2.0,1.0,False,True,17.0,0.65625,1.0,1.0,True,True,10.0,False,False,False,1.0
599,643,165222008,False,0.9059279892000888,0.7272727272727273,1.0,0.25,True,False,2.0,0.0,1.0,1.0,False,False,0.0,False,False,False,0.0
601,649,165223609,False,0.7075414611132194,0.0,1.0,0.0,True,False,1.0,1.0,1.0,0.0,False,False,0.0,False,False,False,0.0
614,667,165227402,False,0.9789141195211636,0.2857142857142857,1.0,0.5,False,True,2.0,0.0,0.8333333333333334,3.8333333333333335,False,True,5.0,False,False,False,0.0
624,677,165226899,False,1.0,0.43478260869565216,1.0,0.5,False,True,2.0,0.0,0.9523809523809524,3.4761904761904763,False,True,10.0,False,False,False,0.0
629,682,165222498,False,1.0,0.7555555555555555,1.0,0.029411764705882363,True,True,1.0,0.022222222222222227,0.9285714285714286,2.952380952380953,False,False,2.0,False,False,False,0.0
638,691,165225778,False,0.9974619684750732,0.6530612244897959,1.0,0.59375,True,True,1.0,0.0,0.9787234042553192,1.6808510638297869,False,False,8.0,False,False,False,0.0
642,695,165222180,False,1.0,0.5517241379310345,1.0,0.125,False,True,3.0,0.0,1.0,1.3461538461538465,False,False,2.0,False,False,False,0.0
645,698,165224847,False,1.0,0.8181818181818182,1.0,1.0,True,False,4.0,0.0,1.0,1.0,False,False,3.0,False,False,False,0.0
646,699,165224890,False,1.0,1.0,1.0,0.0,True,False,1.0,0.0,0.5714285714285714,5.857142857142858,False,False,0.0,False,False,False,0.0
647,700,165221854,False,1.0,0.9032258064516128,1.0,0.42857142857142855,False,False,1.0,0.0,1.0,1.9,False,False,0.0,False,False,False,0.0
649,702,165229518,False,1.0,0.7246376811594203,1.0,0.3,True,True,1.0,1.0,1.0,0.0,False,True,10.0,False,False,False,0.0
654,707,165222572,False,1.0,0.5401069518716578,1.0,0.297029702970297,False,True,1.0,1.0,1.0,0.0,False,False,4.0,False,False,False,0.0
656,709,165229143,False,1.0,0.3333333333333333,1.0,0.5,False,True,3.0,0.0,1.0,1.0,False,False,1.0,False,False,False,0.0
666,722,165221892,False,0.9912942417099956,0.8666666666666667,1.0,0.6538461538461539,True,True,1.0,0.0,0.9629629629629628,1.4444444444444444,False,False,16.0,False,False,False,0.0
679,735,165233739,False,1.0,0.0,1.0,0.0,True,True,1.0,1.0,1.0,0.0,False,True,1.0,False,False,False,1.0
695,753,165230452,False,1.0,0.5957446808510638,1.0,0.5178571428571429,False,True,1.0,0.9574468085106383,1.0,2.333333333333333,False,False,6.0,False,False,False,0.0
696,754,165232015,False,1.0,0.5192307692307693,1.0,0.07407407407407407,False,True,1.0,1.0,1.0,0.0,False,True,10.0,False,False,False,0.0
699,757,165232509,False,0.981996629994177,0.4,1.0,0.1,False,True,3.0,0.0,0.9318181818181818,15.159090909090908,False,True,3.0,False,False,False,0.0
704,762,165229818,False,1.0,0.14285714285714285,0.0,0.0,False,True,1.0,0.0,0.8333333333333334,1.3333333333333333,False,False,5.0,False,False,False,0.0
705,763,165231462,False,1.0,0.4736842105263158,1.0,0.0,False,True,1.0,0.6842105263157895,1.0,1.5454545454545454,False,False,9.0,False,False,False,0.0
711,769,165231826,False,0.9391540063902484,0.26666666666666666,1.0,0.0,False,True,1.0,0.06666666666666668,1.0,1.4545454545454546,False,False,1.0,False,False,False,0.0
1093,1158,165231347,False,1.0,0.7142857142857143,1.0,0.2,True,True,1.0,0.2857142857142857,1.0,2.25,False,True,7.0,False,False,False,0.0
1106,1172,165229777,False,1.0,0.7692307692307693,1.0,0.0,True,True,1.0,0.0,0.76,3.44,False,False,0.0,False,False,False,0.0
1117,1183,165231369,False,1.0,0.26666666666666666,1.0,0.25,False,True,1.0,0.0,1.0,9.583333333333334,False,False,13.0,False,False,False,0.0
1118,1184,165229997,False,0.9861911592867392,0.7333333333333333,1.0,0.2727272727272727,False,True,1.0,0.0,1.0,1.8333333333333333,True,True,2.0,False,False,False,0.0
1121,1187,165233816,False,0.9951828659025632,0.5882352941176471,1.0,0.9,True,True,1.0,0.0,1.0,1.0,False,False,1.0,False,False,False,0.0
1152,1220,165232521,False,0.9968437471480318,0.3636363636363637,1.0,0.0,False,True,2.0,0.0,1.0,1.0,False,False,2.0,False,False,False,0.0
1176,1244,165235776,False,1.0,0.6428571428571429,1.0,0.8888888888888888,True,True,1.0,0.0,1.0,1.0,False,True,0.0,False,False,False,0.0
1181,1251,165233598,False,1.0,0.7402597402597403,1.0,0.6842105263157895,True,True,1.0,0.0,0.9866666666666668,4.053333333333334,False,True,0.0,False,False,False,0.0
1183,1253,165232886,False,1.0,0.8333333333333334,1.0,0.4,True,True,1.0,0.16666666666666666,0.9117647058823528,15.735294117647054,False,False,1.0,False,False,False,0.0
1190,1260,165232273,True,0.7309009833741842,0.6,2.0,0.16666666666666666,False,True,2.0,0.0,0.875,21.875,False,False,3.0,False,False,False,0.0
1191,1261,165229949,False,1.0,0.1176470588235294,1.0,0.0,True,True,1.0,0.05882352941176471,1.0,1.6428571428571428,False,True,4.0,False,False,False,0.0
1193,1263,165240683,True,0.9917462138029698,0.64,3.0,0.8125,True,True,5.0,0.0,0.75,18.041666666666668,False,False,0.0,False,False,False,17.0
1201,1271,165242308,False,1.0,0.5106382978723404,1.0,0.25,False,True,2.0,0.02127659574468085,0.8837209302325582,5.534883720930233,False,True,6.0,False,False,False,4.0
1209,1279,165237778,False,0.9905167753507159,0.5,1.0,0.8,False,True,1.0,0.0,1.0,1.125,False,False,18.0,False,False,False,2.0
1218,1288,165237740,False,1.0,0.3333333333333333,1.0,0.0,False,True,1.0,0.5555555555555556,0.7142857142857143,5.428571428571429,False,False,10.0,False,False,False,0.0
1225,1295,165242110,False,0.9811719852624172,0.6829268292682927,1.0,0.0,False,True,4.0,0.0,0.7631578947368421,14.894736842105265,True,False,0.0,False,False,False,0.0
1243,1317,165242284,False,1.0,0.75,1.0,0.5555555555555556,True,True,1.0,0.0,1.0,1.0,False,False,6.0,False,False,False,0.0
1245,1319,165241747,False,1.0,0.6491228070175439,2.0,0.3783783783783784,True,True,1.0,0.0,1.0,3.111111111111111,True,False,5.0,False,False,False,0.0
1249,1323,165242714,False,0.5038710538610425,0.0,3.0,0.0,False,False,1.0,1.0,1.0,0.0,False,True,37.0,False,False,False,0.0
1251,1325,165239394,False,1.0,0.6666666666666666,1.0,0.6764705882352942,False,True,12.0,0.0,1.0,1.9484536082474224,False,False,13.0,False,False,False,0.0
1255,1329,165242361,False,1.0,1.0,1.0,0.2,False,True,1.0,0.0,0.75,10.5,False,True,2.0,False,False,False,0.0
1269,1343,165243624,False,0.9066192681769304,0.03225806451612903,1.0,0.0,True,False,2.0,0.935483870967742,1.0,0.0,True,False,2.0,False,False,False,0.0
1278,1352,165238203,False,0.9312014634933732,0.2222222222222222,1.0,0.0,False,True,3.0,0.0,1.0,1.0,False,False,2.0,False,False,False,0.0
1279,1353,165238612,False,0.9926277218602634,0.4545454545454545,1.0,0.8,True,True,11.0,0.0,1.0,1.0476190476190477,False,False,6.0,False,False,False,0.0
1281,1356,165243155,False,1.0,0.8611111111111112,1.0,0.6612903225806451,False,True,1.0,0.0,1.0,1.0140845070422535,False,False,19.0,False,False,False,0.0
1283,1358,165244009,False,0.6921942872186391,0.3636363636363637,1.0,0.25,True,True,1.0,0.0,0.8888888888888888,1.6666666666666667,False,True,2.0,False,False,False,0.0
1294,1371,165241068,False,1.0,0.8461538461538461,1.0,0.18181818181818185,False,False,1.0,0.0,0.8181818181818182,8.090909090909092,False,False,0.0,False,False,False,0.0
1299,1379,165247739,False,0.8884156707882988,0.8571428571428571,9.0,0.8333333333333334,True,True,5.0,0.0,0.8333333333333334,0.8333333333333334,False,False,1.0,False,False,False,48.0
1301,1382,165249629,False,1.0,0.4444444444444444,1.0,0.0,True,True,1.0,0.0,0.875,9.875,False,False,0.0,False,False,False,4.0
1302,1383,165252346,False,0.9976433193105247,0.3461538461538461,1.0,0.0,False,True,2.0,0.0,0.8333333333333334,8.041666666666666,False,False,4.0,False,False,False,4.0
1314,1395,165251378,False,1.0,0.5813953488372093,3.0,0.16,False,True,1.0,0.0,1.0,1.0,False,True,0.0,False,False,False,3.0
1347,1428,165249245,False,1.0,0.4576271186440678,1.0,0.5925925925925926,False,True,1.0,0.0,1.0,1.0,False,False,0.0,False,False,False,2.0
1349,1430,165251564,False,1.0,0.6,1.0,0.7777777777777778,True,True,1.0,0.0,0.9285714285714286,8.5,False,False,2.0,False,False,False,1.0
1350,1431,165251866,False,1.0,0.9285714285714286,1.0,0.5769230769230769,False,True,1.0,0.0,1.0,1.0,False,False,2.0,False,False,False,1.0
1351,1432,165250319,False,0.8551626191515524,0.7647058823529411,1.0,0.4615384615384616,True,True,1.0,0.0,0.875,3.5625,False,False,5.0,False,False,False,1.0
1358,1439,165246931,False,1.0,0.6,2.0,0.0,False,True,3.0,0.0,1.0,1.0,True,True,0.0,False,False,False,1.0
1364,1445,165250379,False,1.0,0.8965517241379308,1.0,0.8076923076923077,True,True,1.0,0.0,1.0,1.0,False,False,4.0,False,False,False,0.0
1365,1446,165251470,False,1.0,0.8518518518518519,1.0,0.7826086956521741,True,True,1.0,0.0,0.8076923076923077,3.5384615384615383,False,False,1.0,False,False,False,0.0
1488,1569,165251761,False,1.0,0.8,0.0,0.125,False,True,1.0,0.0,1.0,1.0,False,False,0.0,False,False,False,0.0
1513,1594,165252516,False,1.0,0.4482758620689655,1.0,0.2307692307692308,True,True,1.0,0.0,0.8888888888888888,6.777777777777778,False,False,5.0,False,False,False,0.0
1514,1595,165252363,False,0.5039841820206313,0.7538461538461538,1.0,0.30612244897959184,True,True,1.0,0.0,1.0,1.0,False,False,3.0,False,False,False,0.0
1521,1602,165249116,False,1.0,0.625,1.0,1.0,False,True,9.0,0.0,1.0,1.0,False,False,11.0,False,False,False,0.0
1524,1605,165250294,False,1.0,0.8181818181818182,1.0,1.0,True,False,0.0,0.0,1.0,1.0,False,False,0.0,False,False,False,0.0
1526,1608,165251868,False,1.0,0.0,1.0,0.0,True,True,1.0,1.0,1.0,0.0,False,True,21.0,True,False,False,0.0
1529,1611,165246744,False,1.0,0.9090909090909092,1.0,1.0,True,True,1.0,0.0,1.0,5.3,False,False,0.0,False,False,False,0.0
1534,1616,165246875,False,0.5081047972064182,0.2857142857142857,1.0,0.0,False,True,1.0,0.07142857142857142,0.9,1.3,False,True,0.0,False,False,False,0.0
1538,1620,165261209,False,1.0,0.5686274509803921,2.0,0.27586206896551724,True,True,3.0,0.0,0.9,1.88,True,True,10.0,False,False,False,6.0
1544,1626,165260997,False,1.0,0.8,1.0,0.0,False,True,2.0,0.0,1.0,1.0,False,False,2.0,False,False,False,3.0
1554,1636,165256398,False,0.9928047764014504,0.0,2.0,0.0,False,False,1.0,0.8461538461538461,1.0,0.0,False,False,0.0,False,False,False,0.0
1559,1641,165255356,False,0.9781109445277362,0.0,1.0,0.0,True,True,30.0,1.0,1.0,0.0,False,False,0.0,False,False,False,0.0
1561,1643,165253087,False,1.0,0.75,1.0,0.625,True,False,2.0,0.0,0.660377358490566,56.73584905660378,False,False,0.0,False,False,False,0.0
1563,1645,165259086,False,0.9937784073538104,0.9166666666666666,1.0,0.09090909090909093,False,True,1.0,0.0,1.0,1.0,False,False,0.0,False,False,False,0.0
1567,1649,165254408,False,1.0,0.7391304347826086,1.0,0.4117647058823529,False,True,1.0,0.2608695652173913,1.0,1.3636363636363635,False,True,0.0,False,False,False,0.0
1568,1650,165256409,False,1.0,0.6229508196721312,1.0,0.6578947368421053,True,False,2.0,0.0,0.9830508474576272,1.6610169491525424,False,False,0.0,False,False,False,0.0
1569,1651,165260434,False,1.0,0.8,1.0,0.75,True,True,4.0,0.0,0.875,31.70833333333333,False,False,0.0,False,False,False,0.0
1573,1655,165256298,False,0.7792076687565819,0.4615384615384616,1.0,0.3333333333333333,False,True,1.0,0.0,0.9166666666666666,4.916666666666667,False,True,3.0,False,False,False,0.0
1577,1663,165256358,False,0.8072088838409065,0.5,1.0,0.0,True,True,1.0,0.2,1.0,1.7142857142857142,True,False,0.0,False,False,False,0.0
1594,1685,165253702,False,0.9993314645131416,0.6976744186046512,1.0,0.43333333333333335,True,True,2.0,0.5813953488372093,1.0,7.9411764705882355,False,False,4.0,False,False,False,0.0
1604,1696,165253200,False,0.9841550828867022,1.0,1.0,0.6875,True,True,12.0,0.0,0.9333333333333332,1.0,False,False,8.0,False,False,False,0.0
1607,1700,165257526,False,1.0,0.3076923076923077,1.0,0.0,False,True,5.0,0.4615384615384616,1.0,1.4,False,True,2.0,False,False,False,0.0
1616,1710,165252986,False,1.0,0.42857142857142855,1.0,0.5,False,True,1.0,0.0,0.9166666666666666,7.5,False,False,2.0,False,False,False,0.0
1618,1712,165268398,False,0.7661035418536667,0.2653061224489796,1.0,0.2307692307692308,False,True,1.0,0.3877551020408163,0.7916666666666666,5.0,True,True,2.0,False,False,False,10.0
1620,1714,165267444,False,0.9983812380642286,0.8571428571428571,3.0,0.0,True,True,1.0,0.0,1.0,1.0,False,False,0.0,False,False,False,4.0
1817,1924,165263922,False,1.0,0.0,1.0,0.0,False,True,1.0,0.9166666666666666,1.0,0.0,False,False,4.0,False,False,False,1.0
1818,1925,165263234,False,1.0,0.7142857142857143,1.0,0.3333333333333333,True,True,2.0,0.0,1.0,1.0,False,True,19.0,False,False,False,1.0
1820,1928,165265765,False,1.0,0.7692307692307693,1.0,0.5,True,True,1.0,0.0,0.9166666666666666,3.9166666666666665,False,False,0.0,False,False,False,0.0
1822,1930,165265769,False,1.0,0.75,1.0,0.5,True,True,2.0,0.0,1.0,2.8571428571428568,False,False,0.0,False,False,False,0.0
1823,1931,165268390,False,1.0,0.4919354838709678,1.0,0.4426229508196721,True,True,1.0,1.0,1.0,0.0,False,True,22.0,False,False,False,0.0
1824,1932,165265380,False,1.0,0.6666666666666666,1.0,0.625,True,True,1.0,0.08333333333333333,1.0,1.1111111111111112,False,False,0.0,False,False,False,0.0
1825,1935,165262387,False,1.0,0.4375,1.0,0.7142857142857143,True,False,1.0,0.0,0.8571428571428571,9.142857142857142,False,False,0.0,False,False,False,0.0
1826,1936,165266070,False,0.6915192843324232,0.64,1.0,0.0,True,True,1.0,0.0,1.0,1.0,False,False,0.0,False,False,False,0.0
1829,1939,165267433,False,1.0,0.3888888888888889,1.0,0.14285714285714285,False,True,1.0,1.0,1.0,0.0,False,True,3.0,False,False,False,0.0
1846,1962,165270022,False,1.0,0.3888888888888889,1.0,0.14285714285714285,True,True,1.0,0.0,1.0,1.0,False,False,0.0,False,False,False,0.0
1862,1978,165264695,False,1.0,0.5357142857142857,2.0,0.5333333333333333,False,True,8.0,0.0,0.8461538461538461,13.5,False,True,0.0,False,False,False,0.0
1863,1979,165269198,False,1.0,0.875,1.0,0.42857142857142855,False,True,1.0,0.0,0.8571428571428571,2.571428571428572,False,False,1.0,False,False,False,0.0
1864,1980,165265758,False,1.0,0.9090909090909092,1.0,0.9,True,True,1.0,0.0,0.9,5.3,False,False,0.0,False,False,False,0.0
1866,1982,165264911,False,1.0,0.043478260869565216,1.0,0.0,False,True,1.0,0.8695652173913043,1.0,0.0,True,False,3.0,False,False,False,0.0
1870,1986,165265768,False,1.0,0.0,1.0,0.0,True,True,4.0,0.8125,1.0,0.0,False,False,0.0,False,False,False,0.0
1886,2004,165267913,False,1.0,0.3076923076923077,1.0,0.125,True,True,1.0,0.1153846153846154,0.65,11.35,True,True,6.0,False,False,False,0.0
1904,2022,165263262,False,1.0,0.16666666666666666,1.0,0.0,False,True,1.0,0.0,1.0,1.0,False,True,0.0,False,False,False,0.0
1914,2032,165262228,False,1.0,0.5,1.0,0.2307692307692308,True,True,0.0,0.1153846153846154,0.9545454545454546,4.0,False,False,9.0,True,False,False,0.0
1934,2052,165263666,False,0.9205039734248536,0.5294117647058824,1.0,0.0,False,True,6.0,0.0,0.9333333333333332,6.133333333333334,True,False,2.0,False,False,False,0.0
1936,2054,165275716,False,1.0,0.8062015503875969,1.0,0.25961538461538464,True,True,1.0,0.0,0.9761904761904762,2.8650793650793656,False,True,1.0,False,False,False,3.0
1937,2055,165276923,False,1.0,1.0,1.0,0.25,False,True,1.0,0.0,1.0,1.1428571428571428,False,False,0.0,False,False,False,2.0
1942,2060,165274350,False,1.0,0.7101449275362319,1.0,0.33673469387755106,True,True,1.0,0.0,0.9632352941176472,4.257352941176471,False,True,1.0,False,False,False,2.0
1949,2067,165276535,False,0.8489555716103717,0.3333333333333333,1.0,0.0,False,True,1.0,0.0,1.0,1.0,False,True,5.0,False,False,False,2.0
1959,2077,165271647,False,0.978715043873975,0.39130434782608703,2.0,0.0,False,True,4.0,0.0,1.0,1.0454545454545454,True,False,9.0,False,False,False,1.0
1971,2089,165271546,False,1.0,0.7126436781609196,1.0,0.7258064516129032,True,True,1.0,0.011494252873563218,0.9047619047619048,2.2976190476190474,False,False,0.0,False,False,False,1.0
1982,2100,165277166,False,1.0,0.6923076923076923,1.0,0.3333333333333333,False,True,1.0,0.0,1.0,1.3333333333333333,False,False,4.0,False,False,False,1.0
1983,2101,165275013,False,0.9626983165798716,0.4444444444444444,1.0,0.0,False,True,1.0,0.0,0.625,5.0,False,True,1.0,False,True,False,1.0
1984,2102,165276598,False,0.7563257620336591,0.5,1.0,0.4444444444444444,False,False,1.0,0.0,0.9375,7.25,False,False,0.0,False,False,False,0.0
1986,2104,165274574,False,1.0,0.0,1.0,0.0,True,True,1.0,0.9545454545454546,1.0,0.0,False,True,10.0,False,False,False,0.0
1989,2107,165278413,False,1.0,0.5606060606060606,1.0,0.21621621621621626,False,True,1.0,0.0,0.90625,13.78125,False,True,4.0,False,False,False,0.0
1990,2108,165277579,False,1.0,0.6363636363636364,0.0,0.6,False,True,1.0,0.03636363636363636,0.8039215686274509,15.529411764705882,False,False,1.0,False,False,False,0.0
1992,2112,165270270,False,1.0,0.6915887850467289,1.0,0.6756756756756757,False,True,1.0,1.0,1.0,0.0,False,False,1.0,False,False,False,0.0
1993,2113,165271785,False,1.0,0.7692307692307693,1.0,0.25,False,True,1.0,1.0,1.0,0.0,False,False,1.0,False,False,False,0.0
1995,2115,165278093,False,1.0,0.0,1.0,0.0,True,True,3.0,1.0,1.0,0.0,False,False,0.0,False,False,False,0.0
2004,2124,165270436,False,1.0,0.7586206896551724,1.0,0.5,True,True,1.0,0.0,0.9629629629629628,2.0370370370370368,False,False,1.0,False,False,False,0.0
2026,2146,165272707,False,0.999866978253672,0.75,1.0,0.8333333333333334,False,True,1.0,0.0,1.0,1.0,False,False,0.0,False,False,False,0.0
2088,2216,165274547,True,1.0,0.8,1.0,0.75,False,True,1.0,0.0,1.0,1.0,False,False,0.0,False,False,False,0.0
2090,2218,165271905,False,1.0,0.6086956521739131,2.0,0.5714285714285714,False,True,4.0,0.0,1.0,1.0,False,False,8.0,False,False,False,0.0
2091,2219,165271731,False,1.0,0.24,0.0,0.0,False,False,1.0,0.0,1.0,1.0,False,False,2.0,False,False,False,0.0
